TractFIPS,variable,value,year
13121001001,BPMED_CrudePrev,49.7,2020
13121001002,BPMED_CrudePrev,27.6,2020
13121001100,BPMED_CrudePrev,67.3,2020
13121001201,BPMED_CrudePrev,66.0,2020
13121001202,BPMED_CrudePrev,59.7,2020
13121001300,BPMED_CrudePrev,64.2,2020
13121001400,BPMED_CrudePrev,61.3,2020
13121001500,BPMED_CrudePrev,68.3,2020
13121001600,BPMED_CrudePrev,58.5,2020
13121001700,BPMED_CrudePrev,70.6,2020
13121001800,BPMED_CrudePrev,76.9,2020
13121001900,BPMED_CrudePrev,65.0,2020
13121002100,BPMED_CrudePrev,75.7,2020
13121002300,BPMED_CrudePrev,83.1,2020
13121002400,BPMED_CrudePrev,83.2,2020
13121002500,BPMED_CrudePrev,77.3,2020
13121002600,BPMED_CrudePrev,76.2,2020
13121002800,BPMED_CrudePrev,60.6,2020
13121002900,BPMED_CrudePrev,72.4,2020
13121003000,BPMED_CrudePrev,64.3,2020
13121003100,BPMED_CrudePrev,71.3,2020
13121003200,BPMED_CrudePrev,59.5,2020
13121003500,BPMED_CrudePrev,72.2,2020
13121003600,BPMED_CrudePrev,75.9,2020
13121003800,BPMED_CrudePrev,36.8,2020
13121003900,BPMED_CrudePrev,80.8,2020
13121004000,BPMED_CrudePrev,83.6,2020
13121004100,BPMED_CrudePrev,80.1,2020
13121004200,BPMED_CrudePrev,82.9,2020
13121004300,BPMED_CrudePrev,53.9,2020
13121004400,BPMED_CrudePrev,74.2,2020
13121004800,BPMED_CrudePrev,80.1,2020
13121004900,BPMED_CrudePrev,72.7,2020
13121005000,BPMED_CrudePrev,71.5,2020
13121005200,BPMED_CrudePrev,65.9,2020
13121005300,BPMED_CrudePrev,68.1,2020
13121005501,BPMED_CrudePrev,75.3,2020
13121005502,BPMED_CrudePrev,76.8,2020
13121005700,BPMED_CrudePrev,80.9,2020
13121005800,BPMED_CrudePrev,78.5,2020
13121006000,BPMED_CrudePrev,82.6,2020
13121006100,BPMED_CrudePrev,84.2,2020
13121006200,BPMED_CrudePrev,80.6,2020
13121006300,BPMED_CrudePrev,80.5,2020
13121006400,BPMED_CrudePrev,73.8,2020
13121006500,BPMED_CrudePrev,81.0,2020
13121006601,BPMED_CrudePrev,79.6,2020
13121006602,BPMED_CrudePrev,81.0,2020
13121006700,BPMED_CrudePrev,80.0,2020
13121006801,BPMED_CrudePrev,64.7,2020
13121006802,BPMED_CrudePrev,73.9,2020
13121006900,BPMED_CrudePrev,71.4,2020
13121007001,BPMED_CrudePrev,81.5,2020
13121007002,BPMED_CrudePrev,76.5,2020
13121007100,BPMED_CrudePrev,82.7,2020
13121007200,BPMED_CrudePrev,81.5,2020
13121007300,BPMED_CrudePrev,79.5,2020
13121007400,BPMED_CrudePrev,82.2,2020
13121007500,BPMED_CrudePrev,82.6,2020
13121007602,BPMED_CrudePrev,84.2,2020
13121007603,BPMED_CrudePrev,83.6,2020
13121007604,BPMED_CrudePrev,78.3,2020
13121007703,BPMED_CrudePrev,83.4,2020
13121007704,BPMED_CrudePrev,79.3,2020
13121007705,BPMED_CrudePrev,84.5,2020
13121007706,BPMED_CrudePrev,77.2,2020
13121007802,BPMED_CrudePrev,82.7,2020
13121007805,BPMED_CrudePrev,81.9,2020
13121007806,BPMED_CrudePrev,83.2,2020
13121007807,BPMED_CrudePrev,81.1,2020
13121007808,BPMED_CrudePrev,78.3,2020
13121007900,BPMED_CrudePrev,85.6,2020
13121008000,BPMED_CrudePrev,84.4,2020
13121008101,BPMED_CrudePrev,87.0,2020
13121008102,BPMED_CrudePrev,83.4,2020
13121008201,BPMED_CrudePrev,85.3,2020
13121008202,BPMED_CrudePrev,84.2,2020
13121008301,BPMED_CrudePrev,83.3,2020
13121008302,BPMED_CrudePrev,85.8,2020
13121008400,BPMED_CrudePrev,82.2,2020
13121008500,BPMED_CrudePrev,82.3,2020
13121008601,BPMED_CrudePrev,81.7,2020
13121008602,BPMED_CrudePrev,79.4,2020
13121008700,BPMED_CrudePrev,79.8,2020
13121008800,BPMED_CrudePrev,67.5,2020
13121008902,BPMED_CrudePrev,58.4,2020
13121008903,BPMED_CrudePrev,61.2,2020
13121008904,BPMED_CrudePrev,70.2,2020
13121009000,BPMED_CrudePrev,67.5,2020
13121009101,BPMED_CrudePrev,68.5,2020
13121009102,BPMED_CrudePrev,71.8,2020
13121009200,BPMED_CrudePrev,64.7,2020
13121009300,BPMED_CrudePrev,71.5,2020
13121009402,BPMED_CrudePrev,51.6,2020
13121009403,BPMED_CrudePrev,67.1,2020
13121009404,BPMED_CrudePrev,72.2,2020
13121009501,BPMED_CrudePrev,82.3,2020
13121009502,BPMED_CrudePrev,82.2,2020
13121009601,BPMED_CrudePrev,63.4,2020
13121009602,BPMED_CrudePrev,77.1,2020
13121009603,BPMED_CrudePrev,70.9,2020
13121009700,BPMED_CrudePrev,80.4,2020
13121009801,BPMED_CrudePrev,82.6,2020
13121009802,BPMED_CrudePrev,79.3,2020
13121009900,BPMED_CrudePrev,75.3,2020
13121010001,BPMED_CrudePrev,74.6,2020
13121010002,BPMED_CrudePrev,77.6,2020
13121010114,BPMED_CrudePrev,71.9,2020
13121010211,BPMED_CrudePrev,74.3,2020
13121010303,BPMED_CrudePrev,81.6,2020
13121011800,BPMED_CrudePrev,67.5,2020
13121011900,BPMED_CrudePrev,69.6,2020
13121012000,BPMED_CrudePrev,78.5,2020
13089020100,CANCER_CrudePrev,6.0,2020
13089020200,CANCER_CrudePrev,5.6,2020
13089020300,CANCER_CrudePrev,5.2,2020
13089020400,CANCER_CrudePrev,4.5,2020
13089020500,CANCER_CrudePrev,5.6,2020
13089020600,CANCER_CrudePrev,4.1,2020
13089020700,CANCER_CrudePrev,5.0,2020
13089020801,CANCER_CrudePrev,5.7,2020
13089020802,CANCER_CrudePrev,5.8,2020
13089020900,CANCER_CrudePrev,5.6,2020
13089023700,CANCER_CrudePrev,5.2,2020
13121000100,CANCER_CrudePrev,5.9,2020
13121000200,CANCER_CrudePrev,5.4,2020
13121000400,CANCER_CrudePrev,6.1,2020
13121000500,CANCER_CrudePrev,4.1,2020
13121000600,CANCER_CrudePrev,1.7,2020
13121000700,CANCER_CrudePrev,2.7,2020
13121001001,CANCER_CrudePrev,1.9,2020
13121001002,CANCER_CrudePrev,0.8,2020
13121001100,CANCER_CrudePrev,4.1,2020
13121001201,CANCER_CrudePrev,4.0,2020
13121001202,CANCER_CrudePrev,3.0,2020
13121001300,CANCER_CrudePrev,3.6,2020
13121001400,CANCER_CrudePrev,3.5,2020
13121001500,CANCER_CrudePrev,4.1,2020
13121001600,CANCER_CrudePrev,3.3,2020
13121001700,CANCER_CrudePrev,3.8,2020
13121001800,CANCER_CrudePrev,4.8,2020
13121001900,CANCER_CrudePrev,2.4,2020
13121002100,CANCER_CrudePrev,3.7,2020
13121002300,CANCER_CrudePrev,5.6,2020
13121002400,CANCER_CrudePrev,5.9,2020
13121002500,CANCER_CrudePrev,4.4,2020
13121002600,CANCER_CrudePrev,4.1,2020
13121002800,CANCER_CrudePrev,2.3,2020
13121002900,CANCER_CrudePrev,4.1,2020
13121003000,CANCER_CrudePrev,4.1,2020
13121003100,CANCER_CrudePrev,3.8,2020
13121003200,CANCER_CrudePrev,3.2,2020
13121003500,CANCER_CrudePrev,3.1,2020
13121003600,CANCER_CrudePrev,4.5,2020
13121003800,CANCER_CrudePrev,1.0,2020
13121003900,CANCER_CrudePrev,5.4,2020
13121004000,CANCER_CrudePrev,6.4,2020
13121004100,CANCER_CrudePrev,5.1,2020
13121004200,CANCER_CrudePrev,6.2,2020
13121004300,CANCER_CrudePrev,1.7,2020
13121004400,CANCER_CrudePrev,4.0,2020
13121004800,CANCER_CrudePrev,5.4,2020
13121004900,CANCER_CrudePrev,4.5,2020
13121005000,CANCER_CrudePrev,4.8,2020
13121005200,CANCER_CrudePrev,4.0,2020
13121005300,CANCER_CrudePrev,4.0,2020
13121005501,CANCER_CrudePrev,4.0,2020
13121005502,CANCER_CrudePrev,4.6,2020
13121005700,CANCER_CrudePrev,5.5,2020
13121005800,CANCER_CrudePrev,4.7,2020
13121006000,CANCER_CrudePrev,5.8,2020
13121006100,CANCER_CrudePrev,6.3,2020
13121006200,CANCER_CrudePrev,5.1,2020
13121006300,CANCER_CrudePrev,5.3,2020
13121006400,CANCER_CrudePrev,3.8,2020
13121006500,CANCER_CrudePrev,5.6,2020
13121006601,CANCER_CrudePrev,5.2,2020
13121006602,CANCER_CrudePrev,4.9,2020
13121006700,CANCER_CrudePrev,5.6,2020
13121006801,CANCER_CrudePrev,2.6,2020
13121006802,CANCER_CrudePrev,3.7,2020
13121006900,CANCER_CrudePrev,4.1,2020
13121007001,CANCER_CrudePrev,5.3,2020
13121007002,CANCER_CrudePrev,4.3,2020
13121007100,CANCER_CrudePrev,6.2,2020
13121007200,CANCER_CrudePrev,5.1,2020
13121007300,CANCER_CrudePrev,4.7,2020
13121007400,CANCER_CrudePrev,5.7,2020
13121007500,CANCER_CrudePrev,5.7,2020
13121007602,CANCER_CrudePrev,6.2,2020
13121007603,CANCER_CrudePrev,6.0,2020
13121007604,CANCER_CrudePrev,4.2,2020
13121007703,CANCER_CrudePrev,6.3,2020
13121007704,CANCER_CrudePrev,5.0,2020
13121007705,CANCER_CrudePrev,6.8,2020
13121007706,CANCER_CrudePrev,4.6,2020
13121007802,CANCER_CrudePrev,5.9,2020
13121007805,CANCER_CrudePrev,5.7,2020
13121007806,CANCER_CrudePrev,6.2,2020
13121007807,CANCER_CrudePrev,5.4,2020
13121007808,CANCER_CrudePrev,4.5,2020
13121007900,CANCER_CrudePrev,7.8,2020
13121008000,CANCER_CrudePrev,6.7,2020
13121008101,CANCER_CrudePrev,7.9,2020
13121008102,CANCER_CrudePrev,6.1,2020
13121008201,CANCER_CrudePrev,7.3,2020
13121008202,CANCER_CrudePrev,6.5,2020
13121008301,CANCER_CrudePrev,6.1,2020
13121008302,CANCER_CrudePrev,7.6,2020
13121008400,CANCER_CrudePrev,5.6,2020
13121008500,CANCER_CrudePrev,5.8,2020
13121008601,CANCER_CrudePrev,5.6,2020
13121008602,CANCER_CrudePrev,5.0,2020
13121008700,CANCER_CrudePrev,5.3,2020
13121008800,CANCER_CrudePrev,4.1,2020
13121008902,CANCER_CrudePrev,2.9,2020
13121008903,CANCER_CrudePrev,2.7,2020
13121008904,CANCER_CrudePrev,5.1,2020
13121009000,CANCER_CrudePrev,4.7,2020
13121009101,CANCER_CrudePrev,4.4,2020
13121009102,CANCER_CrudePrev,4.9,2020
13121009200,CANCER_CrudePrev,3.6,2020
13121009300,CANCER_CrudePrev,5.5,2020
13121009402,CANCER_CrudePrev,2.0,2020
13121009403,CANCER_CrudePrev,4.0,2020
13121009404,CANCER_CrudePrev,5.3,2020
13121009501,CANCER_CrudePrev,9.4,2020
13121009502,CANCER_CrudePrev,8.9,2020
13121009601,CANCER_CrudePrev,3.9,2020
13121009602,CANCER_CrudePrev,7.4,2020
13121009603,CANCER_CrudePrev,5.2,2020
13121009700,CANCER_CrudePrev,8.1,2020
13121009801,CANCER_CrudePrev,10.0,2020
13121009802,CANCER_CrudePrev,7.7,2020
13121009900,CANCER_CrudePrev,6.6,2020
13121010001,CANCER_CrudePrev,6.3,2020
13121010002,CANCER_CrudePrev,7.3,2020
13121010114,CANCER_CrudePrev,5.4,2020
13121010211,CANCER_CrudePrev,6.1,2020
13121010303,CANCER_CrudePrev,5.7,2020
13121011800,CANCER_CrudePrev,2.8,2020
13121011900,CANCER_CrudePrev,3.3,2020
13121012000,CANCER_CrudePrev,4.5,2020
13089020100,CASTHMA_CrudePrev,7.1,2020
13089020200,CASTHMA_CrudePrev,7.3,2020
13089020300,CASTHMA_CrudePrev,7.5,2020
13089020400,CASTHMA_CrudePrev,7.3,2020
13089020500,CASTHMA_CrudePrev,9.5,2020
13089020600,CASTHMA_CrudePrev,9.7,2020
13089020700,CASTHMA_CrudePrev,9.0,2020
13089020801,CASTHMA_CrudePrev,8.4,2020
13089020802,CASTHMA_CrudePrev,9.7,2020
13089020900,CASTHMA_CrudePrev,8.8,2020
13089023700,CASTHMA_CrudePrev,10.8,2020
13121000100,CASTHMA_CrudePrev,7.2,2020
13121000200,CASTHMA_CrudePrev,7.0,2020
13121000400,CASTHMA_CrudePrev,7.2,2020
13121000500,CASTHMA_CrudePrev,7.5,2020
13121000600,CASTHMA_CrudePrev,8.4,2020
13121000700,CASTHMA_CrudePrev,8.8,2020
13121001001,CASTHMA_CrudePrev,6.2,2020
13121001002,CASTHMA_CrudePrev,8.7,2020
13121001100,CASTHMA_CrudePrev,6.9,2020
13121001201,CASTHMA_CrudePrev,7.2,2020
13121001202,CASTHMA_CrudePrev,6.6,2020
13121001300,CASTHMA_CrudePrev,7.7,2020
13121001400,CASTHMA_CrudePrev,7.2,2020
13121001500,CASTHMA_CrudePrev,7.5,2020
13121001600,CASTHMA_CrudePrev,7.1,2020
13121001700,CASTHMA_CrudePrev,8.5,2020
13121001800,CASTHMA_CrudePrev,9.1,2020
13121001900,CASTHMA_CrudePrev,8.7,2020
13121002100,CASTHMA_CrudePrev,10.3,2020
13121002300,CASTHMA_CrudePrev,12.1,2020
13121002400,CASTHMA_CrudePrev,11.6,2020
13121002500,CASTHMA_CrudePrev,11.5,2020
13121002600,CASTHMA_CrudePrev,12.0,2020
13121002800,CASTHMA_CrudePrev,11.2,2020
13121002900,CASTHMA_CrudePrev,8.3,2020
13121003000,CASTHMA_CrudePrev,7.2,2020
13121003100,CASTHMA_CrudePrev,8.7,2020
13121003200,CASTHMA_CrudePrev,7.6,2020
13121003500,CASTHMA_CrudePrev,9.8,2020
13121003600,CASTHMA_CrudePrev,10.4,2020
13121003800,CASTHMA_CrudePrev,11.6,2020
13121003900,CASTHMA_CrudePrev,12.0,2020
13121004000,CASTHMA_CrudePrev,11.3,2020
13121004100,CASTHMA_CrudePrev,11.0,2020
13121004200,CASTHMA_CrudePrev,12.1,2020
13121004300,CASTHMA_CrudePrev,14.1,2020
13121004400,CASTHMA_CrudePrev,13.4,2020
13121004800,CASTHMA_CrudePrev,11.8,2020
13121004900,CASTHMA_CrudePrev,8.7,2020
13121005000,CASTHMA_CrudePrev,7.6,2020
13121005200,CASTHMA_CrudePrev,8.0,2020
13121005300,CASTHMA_CrudePrev,7.8,2020
13121005501,CASTHMA_CrudePrev,11.4,2020
13121005502,CASTHMA_CrudePrev,13.3,2020
13121005700,CASTHMA_CrudePrev,11.9,2020
13121005800,CASTHMA_CrudePrev,11.1,2020
13121006000,CASTHMA_CrudePrev,11.2,2020
13121006100,CASTHMA_CrudePrev,12.1,2020
13121006200,CASTHMA_CrudePrev,11.2,2020
13121006300,CASTHMA_CrudePrev,11.8,2020
13121006400,CASTHMA_CrudePrev,11.2,2020
13121006500,CASTHMA_CrudePrev,11.2,2020
13121006601,CASTHMA_CrudePrev,11.1,2020
13121006602,CASTHMA_CrudePrev,13.5,2020
13121006700,CASTHMA_CrudePrev,11.6,2020
13121006801,CASTHMA_CrudePrev,7.8,2020
13121006802,CASTHMA_CrudePrev,15.6,2020
13121006900,CASTHMA_CrudePrev,9.1,2020
13121007001,CASTHMA_CrudePrev,12.5,2020
13121007002,CASTHMA_CrudePrev,11.4,2020
13121007100,CASTHMA_CrudePrev,11.9,2020
13121007200,CASTHMA_CrudePrev,12.1,2020
13121007300,CASTHMA_CrudePrev,13.1,2020
13121007400,CASTHMA_CrudePrev,12.3,2020
13121007500,CASTHMA_CrudePrev,11.8,2020
13121007602,CASTHMA_CrudePrev,11.4,2020
13121007603,CASTHMA_CrudePrev,13.6,2020
13121007604,CASTHMA_CrudePrev,13.7,2020
13121007703,CASTHMA_CrudePrev,11.1,2020
13121007704,CASTHMA_CrudePrev,11.7,2020
13121007705,CASTHMA_CrudePrev,11.7,2020
13121007706,CASTHMA_CrudePrev,11.5,2020
13121007802,CASTHMA_CrudePrev,10.8,2020
13121007805,CASTHMA_CrudePrev,10.7,2020
13121007806,CASTHMA_CrudePrev,11.1,2020
13121007807,CASTHMA_CrudePrev,12.6,2020
13121007808,CASTHMA_CrudePrev,14.1,2020
13121007900,CASTHMA_CrudePrev,9.7,2020
13121008000,CASTHMA_CrudePrev,11.3,2020
13121008101,CASTHMA_CrudePrev,11.1,2020
13121008102,CASTHMA_CrudePrev,12.1,2020
13121008201,CASTHMA_CrudePrev,11.3,2020
13121008202,CASTHMA_CrudePrev,11.8,2020
13121008301,CASTHMA_CrudePrev,12.3,2020
13121008302,CASTHMA_CrudePrev,11.0,2020
13121008400,CASTHMA_CrudePrev,12.6,2020
13121008500,CASTHMA_CrudePrev,12.4,2020
13121008601,CASTHMA_CrudePrev,13.0,2020
13121008602,CASTHMA_CrudePrev,11.3,2020
13121008700,CASTHMA_CrudePrev,11.8,2020
13121008800,CASTHMA_CrudePrev,7.8,2020
13121008902,CASTHMA_CrudePrev,7.5,2020
13121008903,CASTHMA_CrudePrev,8.3,2020
13121008904,CASTHMA_CrudePrev,7.1,2020
13121009000,CASTHMA_CrudePrev,7.1,2020
13121009101,CASTHMA_CrudePrev,7.7,2020
13121009102,CASTHMA_CrudePrev,7.8,2020
13121009200,CASTHMA_CrudePrev,7.8,2020
13121009300,CASTHMA_CrudePrev,7.8,2020
13121009402,CASTHMA_CrudePrev,7.1,2020
13121009403,CASTHMA_CrudePrev,7.8,2020
13121009404,CASTHMA_CrudePrev,7.3,2020
13121009501,CASTHMA_CrudePrev,7.0,2020
13121009502,CASTHMA_CrudePrev,7.3,2020
13121009601,CASTHMA_CrudePrev,7.2,2020
13121009602,CASTHMA_CrudePrev,7.0,2020
13121009603,CASTHMA_CrudePrev,7.0,2020
13121009700,CASTHMA_CrudePrev,7.2,2020
13121009801,CASTHMA_CrudePrev,7.0,2020
13121009802,CASTHMA_CrudePrev,7.0,2020
13121009900,CASTHMA_CrudePrev,7.1,2020
13121010001,CASTHMA_CrudePrev,7.3,2020
13121010002,CASTHMA_CrudePrev,6.9,2020
13121010114,CASTHMA_CrudePrev,7.8,2020
13121010211,CASTHMA_CrudePrev,6.8,2020
13121010303,CASTHMA_CrudePrev,9.7,2020
13121011800,CASTHMA_CrudePrev,11.2,2020
13121011900,CASTHMA_CrudePrev,10.2,2020
13121012000,CASTHMA_CrudePrev,12.3,2020
13089020100,CHD_CrudePrev,3.6,2020
13089020200,CHD_CrudePrev,3.6,2020
13089020300,CHD_CrudePrev,3.2,2020
13089020400,CHD_CrudePrev,2.5,2020
13089020500,CHD_CrudePrev,5.5,2020
13089020600,CHD_CrudePrev,4.1,2020
13089020700,CHD_CrudePrev,4.2,2020
13089020801,CHD_CrudePrev,4.1,2020
13089020802,CHD_CrudePrev,5.6,2020
13089020900,CHD_CrudePrev,4.9,2020
13089023700,CHD_CrudePrev,5.8,2020
13121000100,CHD_CrudePrev,3.5,2020
13121000200,CHD_CrudePrev,3.4,2020
13121000400,CHD_CrudePrev,4.1,2020
13121000500,CHD_CrudePrev,2.9,2020
13121000600,CHD_CrudePrev,1.9,2020
13121000700,CHD_CrudePrev,3.6,2020
13121001001,CHD_CrudePrev,1.6,2020
13121001002,CHD_CrudePrev,1.1,2020
13121001100,CHD_CrudePrev,2.8,2020
13121001201,CHD_CrudePrev,2.8,2020
13121001202,CHD_CrudePrev,2.0,2020
13121001300,CHD_CrudePrev,2.9,2020
13121001400,CHD_CrudePrev,2.2,2020
13121001500,CHD_CrudePrev,3.1,2020
13121001600,CHD_CrudePrev,1.8,2020
13121001700,CHD_CrudePrev,2.7,2020
13121001800,CHD_CrudePrev,4.8,2020
13121001900,CHD_CrudePrev,2.8,2020
13121002100,CHD_CrudePrev,6.0,2020
13121002300,CHD_CrudePrev,9.6,2020
13121002400,CHD_CrudePrev,8.8,2020
13121002500,CHD_CrudePrev,6.3,2020
13121002600,CHD_CrudePrev,5.9,2020
13121002800,CHD_CrudePrev,3.0,2020
13121002900,CHD_CrudePrev,3.8,2020
13121003000,CHD_CrudePrev,2.3,2020
13121003100,CHD_CrudePrev,3.4,2020
13121003200,CHD_CrudePrev,2.0,2020
13121003500,CHD_CrudePrev,5.8,2020
13121003600,CHD_CrudePrev,5.5,2020
13121003800,CHD_CrudePrev,1.5,2020
13121003900,CHD_CrudePrev,8.1,2020
13121004000,CHD_CrudePrev,8.4,2020
13121004100,CHD_CrudePrev,6.5,2020
13121004200,CHD_CrudePrev,9.2,2020
13121004300,CHD_CrudePrev,2.1,2020
13121004400,CHD_CrudePrev,6.7,2020
13121004800,CHD_CrudePrev,6.7,2020
13121004900,CHD_CrudePrev,3.6,2020
13121005000,CHD_CrudePrev,3.3,2020
13121005200,CHD_CrudePrev,2.7,2020
13121005300,CHD_CrudePrev,2.5,2020
13121005501,CHD_CrudePrev,5.4,2020
13121005502,CHD_CrudePrev,7.1,2020
13121005700,CHD_CrudePrev,7.8,2020
13121005800,CHD_CrudePrev,6.9,2020
13121006000,CHD_CrudePrev,7.5,2020
13121006100,CHD_CrudePrev,9.1,2020
13121006200,CHD_CrudePrev,6.7,2020
13121006300,CHD_CrudePrev,7.6,2020
13121006400,CHD_CrudePrev,5.6,2020
13121006500,CHD_CrudePrev,7.0,2020
13121006601,CHD_CrudePrev,6.3,2020
13121006602,CHD_CrudePrev,9.0,2020
13121006700,CHD_CrudePrev,7.3,2020
13121006801,CHD_CrudePrev,5.3,2020
13121006802,CHD_CrudePrev,7.3,2020
13121006900,CHD_CrudePrev,4.0,2020
13121007001,CHD_CrudePrev,8.3,2020
13121007002,CHD_CrudePrev,5.7,2020
13121007100,CHD_CrudePrev,8.8,2020
13121007200,CHD_CrudePrev,7.6,2020
13121007300,CHD_CrudePrev,7.1,2020
13121007400,CHD_CrudePrev,10.1,2020
13121007500,CHD_CrudePrev,8.6,2020
13121007602,CHD_CrudePrev,8.4,2020
13121007603,CHD_CrudePrev,10.9,2020
13121007604,CHD_CrudePrev,7.2,2020
13121007703,CHD_CrudePrev,7.1,2020
13121007704,CHD_CrudePrev,6.2,2020
13121007705,CHD_CrudePrev,8.9,2020
13121007706,CHD_CrudePrev,5.2,2020
13121007802,CHD_CrudePrev,6.4,2020
13121007805,CHD_CrudePrev,7.1,2020
13121007806,CHD_CrudePrev,6.5,2020
13121007807,CHD_CrudePrev,9.4,2020
13121007808,CHD_CrudePrev,8.5,2020
13121007900,CHD_CrudePrev,6.9,2020
13121008000,CHD_CrudePrev,8.0,2020
13121008101,CHD_CrudePrev,9.5,2020
13121008102,CHD_CrudePrev,8.7,2020
13121008201,CHD_CrudePrev,9.5,2020
13121008202,CHD_CrudePrev,9.2,2020
13121008301,CHD_CrudePrev,10.0,2020
13121008302,CHD_CrudePrev,9.9,2020
13121008400,CHD_CrudePrev,9.0,2020
13121008500,CHD_CrudePrev,9.3,2020
13121008601,CHD_CrudePrev,9.1,2020
13121008602,CHD_CrudePrev,5.6,2020
13121008700,CHD_CrudePrev,6.7,2020
13121008800,CHD_CrudePrev,2.7,2020
13121008902,CHD_CrudePrev,2.0,2020
13121008903,CHD_CrudePrev,2.6,2020
13121008904,CHD_CrudePrev,2.8,2020
13121009000,CHD_CrudePrev,2.6,2020
13121009101,CHD_CrudePrev,2.9,2020
13121009102,CHD_CrudePrev,3.4,2020
13121009200,CHD_CrudePrev,3.3,2020
13121009300,CHD_CrudePrev,3.7,2020
13121009402,CHD_CrudePrev,1.5,2020
13121009403,CHD_CrudePrev,3.3,2020
13121009404,CHD_CrudePrev,3.3,2020
13121009501,CHD_CrudePrev,5.8,2020
13121009502,CHD_CrudePrev,6.1,2020
13121009601,CHD_CrudePrev,2.3,2020
13121009602,CHD_CrudePrev,4.8,2020
13121009603,CHD_CrudePrev,3.4,2020
13121009700,CHD_CrudePrev,5.0,2020
13121009801,CHD_CrudePrev,6.3,2020
13121009802,CHD_CrudePrev,4.7,2020
13121009900,CHD_CrudePrev,3.8,2020
13121010001,CHD_CrudePrev,4.0,2020
13121010002,CHD_CrudePrev,4.3,2020
13121010114,CHD_CrudePrev,4.1,2020
13121010211,CHD_CrudePrev,3.7,2020
13121010303,CHD_CrudePrev,4.6,2020
13121011800,CHD_CrudePrev,4.0,2020
13121011900,CHD_CrudePrev,4.3,2020
13121012000,CHD_CrudePrev,8.0,2020
13089020100,CHECKUP_CrudePrev,75.9,2020
13089020200,CHECKUP_CrudePrev,75.1,2020
13089020300,CHECKUP_CrudePrev,74.7,2020
13089020400,CHECKUP_CrudePrev,73.6,2020
13089020500,CHECKUP_CrudePrev,78.3,2020
13089020600,CHECKUP_CrudePrev,75.9,2020
13089020700,CHECKUP_CrudePrev,77.8,2020
13089020801,CHECKUP_CrudePrev,77.4,2020
13089020802,CHECKUP_CrudePrev,79.8,2020
13089020900,CHECKUP_CrudePrev,77.9,2020
13089023700,CHECKUP_CrudePrev,81.2,2020
13121000100,CHECKUP_CrudePrev,75.7,2020
13121000200,CHECKUP_CrudePrev,74.7,2020
13121000400,CHECKUP_CrudePrev,76.8,2020
13121000500,CHECKUP_CrudePrev,74.7,2020
13121000600,CHECKUP_CrudePrev,71.1,2020
13121000700,CHECKUP_CrudePrev,73.8,2020
13121001001,CHECKUP_CrudePrev,69.2,2020
13121001002,CHECKUP_CrudePrev,68.7,2020
13121001100,CHECKUP_CrudePrev,73.0,2020
13121001201,CHECKUP_CrudePrev,72.4,2020
13121001202,CHECKUP_CrudePrev,71.4,2020
13121001300,CHECKUP_CrudePrev,72.2,2020
13121001400,CHECKUP_CrudePrev,71.5,2020
13121001500,CHECKUP_CrudePrev,72.6,2020
13121001600,CHECKUP_CrudePrev,71.4,2020
13121001700,CHECKUP_CrudePrev,77.8,2020
13121001800,CHECKUP_CrudePrev,77.5,2020
13121001900,CHECKUP_CrudePrev,73.6,2020
13121002100,CHECKUP_CrudePrev,77.9,2020
13121002300,CHECKUP_CrudePrev,83.0,2020
13121002400,CHECKUP_CrudePrev,83.9,2020
13121002500,CHECKUP_CrudePrev,81.7,2020
13121002600,CHECKUP_CrudePrev,81.2,2020
13121002800,CHECKUP_CrudePrev,76.8,2020
13121002900,CHECKUP_CrudePrev,75.2,2020
13121003000,CHECKUP_CrudePrev,72.9,2020
13121003100,CHECKUP_CrudePrev,74.7,2020
13121003200,CHECKUP_CrudePrev,71.5,2020
13121003500,CHECKUP_CrudePrev,75.2,2020
13121003600,CHECKUP_CrudePrev,80.7,2020
13121003800,CHECKUP_CrudePrev,78.2,2020
13121003900,CHECKUP_CrudePrev,82.7,2020
13121004000,CHECKUP_CrudePrev,84.2,2020
13121004100,CHECKUP_CrudePrev,82.2,2020
13121004200,CHECKUP_CrudePrev,83.7,2020
13121004300,CHECKUP_CrudePrev,80.8,2020
13121004400,CHECKUP_CrudePrev,81.2,2020
13121004800,CHECKUP_CrudePrev,82.7,2020
13121004900,CHECKUP_CrudePrev,76.6,2020
13121005000,CHECKUP_CrudePrev,74.6,2020
13121005200,CHECKUP_CrudePrev,74.2,2020
13121005300,CHECKUP_CrudePrev,75.0,2020
13121005501,CHECKUP_CrudePrev,79.3,2020
13121005502,CHECKUP_CrudePrev,81.6,2020
13121005700,CHECKUP_CrudePrev,83.1,2020
13121005800,CHECKUP_CrudePrev,80.3,2020
13121006000,CHECKUP_CrudePrev,83.6,2020
13121006100,CHECKUP_CrudePrev,84.4,2020
13121006200,CHECKUP_CrudePrev,82.4,2020
13121006300,CHECKUP_CrudePrev,82.4,2020
13121006400,CHECKUP_CrudePrev,78.0,2020
13121006500,CHECKUP_CrudePrev,81.9,2020
13121006601,CHECKUP_CrudePrev,81.4,2020
13121006602,CHECKUP_CrudePrev,82.2,2020
13121006700,CHECKUP_CrudePrev,81.9,2020
13121006801,CHECKUP_CrudePrev,69.5,2020
13121006802,CHECKUP_CrudePrev,81.0,2020
